Date,ACWI,AGG,GOLD
2022/7/27,3.074424161,1.060655815,2.35712775
2022/7/28,3.032518641,1.058542573,2.362511648
2022/7/29,2.992411465,1.058198442,2.341963389
2022/8/1,3.04860053,1.053296263,2.336000645
2022/8/2,3.051048854,1.049861574,2.311330523
2022/8/3,3.035286875,1.048877386,2.296219127
2022/8/4,3.10782912,1.043565139,2.304292176
2022/8/5,3.133398872,1.046511756,2.307462615
2022/8/8,3.082380028,1.050054889,2.283327634
2022/8/9,3.078745411,1.048617003,2.293876774
2022/8/10,3.06457832,1.047712776,2.282819617
2022/8/11,2.98302183,1.055930824,2.297504282
2022/8/12,2.99631331,1.061247701,2.320044185
2022/8/15,3.026540863,1.06411025,2.333508586
2022/8/16,3.012915124,1.06542767,2.341372304
2022/8/17,2.988811905,1.067419043,2.35309834
2022/8/18,2.981343362,1.076450573,2.381406895
2022/8/19,2.971093668,1.069884911,2.375510818
2022/8/22,2.967613833,1.070410006,2.363669259
2022/8/23,2.961415304,1.07697062,2.338481631
2022/8/24,2.950305903,1.075551021,2.307862704
2022/8/25,2.905695353,1.07731356,2.317575716
2022/8/26,2.906783237,1.082282767,2.350083764
2022/8/29,2.937291603,1.078346604,2.338749495
2022/8/30,2.929234651,1.07889737,2.32705256
2022/8/31,2.897045222,1.079746836,2.327490548
2022/9/1,2.905424363,1.08075565,2.317730326
2022/9/2,2.880540194,1.085752889,2.334327089
2022/9/5,2.863111197,1.087949341,2.335926183
2022/9/6,2.840254831,1.08969549,2.345304776
2022/9/7,2.802640324,1.085012913,2.323965637
2022/9/8,2.81144614,1.08751668,2.306031268
2022/9/9,2.835787662,1.082470572,2.341596321
2022/9/12,2.860541742,1.084996802,2.343446389
2022/9/13,2.843614128,1.090143713,2.348897139
2022/9/14,2.833411156,1.094035373,2.370301318
2022/9/15,2.891370238,1.092582649,2.392066527
2022/9/16,2.946679036,1.091867647,2.414823638
2022/9/19,2.961269346,1.084623238,2.386032998
2022/9/20,2.986006836,1.081374124,2.378446533
2022/9/21,3.004089784,1.08174784,2.401378745
2022/9/22,3.009716897,1.080482151,2.408654547
2022/9/23,3.03219546,1.08018823,2.426671711
2022/9/26,3.021658753,1.078081547,2.445679359
2022/9/27,3.073861772,1.077964493,2.45483716
2022/9/28,3.092147807,1.071739284,2.464949041
2022/9/29,3.117408851,1.068734727,2.427986521
2022/9/30,3.113830063,1.060528928,2.422422955
2022/10/3,3.144902039,1.062835245,2.439621861
2022/10/4,3.145196143,1.063662604,2.466777424
2022/10/5,3.096445647,1.065943479,2.464889152
2022/10/6,3.116014021,1.067894823,2.451025271
2022/10/7,3.06264043,1.067735591,2.422099487
2022/10/10,3.063031234,1.063855402,2.407433964
2022/10/11,3.088425873,1.067893767,2.415217784
2022/10/12,3.078332175,1.072433997,2.404960435
2022/10/13,3.093413342,1.075744889,2.42546403
2022/10/14,3.078651571,1.077599212,2.43706626
2022/10/17,3.127337583,1.076554246,2.434549528
2022/10/18,3.14984697,1.075621896,2.437969995
2022/10/19,3.174125732,1.06988644,2.462052895
2022/10/20,3.193468096,1.066293903,2.464494212
2022/10/21,3.089618953,1.068158527,2.484841144
2022/10/24,3.111915891,1.07033039,2.493372899
2022/10/25,3.147238351,1.074435699,2.493705769
2022/10/26,3.119898948,1.073876122,2.493612603
2022/10/27,3.134515761,1.072872787,2.499990916
2022/10/28,3.170852313,1.075084767,2.505619181
2022/10/31,3.198015989,1.071089964,2.540243367
2022/11/1,3.21888182,1.066716295,2.522692917
2022/11/2,3.257541473,1.058074918,2.541747422
2022/11/3,3.204941206,1.058692641,2.543011061
2022/11/4,3.225576187,1.060472428,2.536194455
2022/11/7,3.289341307,1.05958309,2.557758483
2022/11/8,3.326550653,1.062361238,2.558721722
2022/11/9,3.351961676,1.060732964,2.545588583
2022/11/10,3.352822261,1.058921962,2.532283699
2022/11/11,3.308765666,1.06171489,2.540015716
2022/11/14,3.350085249,1.057943255,2.547787265
2022/11/15,3.31143802,1.064419267,2.532119454
2022/11/16,3.278398816,1.063249911,2.562644638
2022/11/17,3.291732943,1.067113195,2.551137829
2022/11/18,3.257277854,1.07093676,2.575030496
2022/11/21,3.289390516,1.070769283,2.604123179
2022/11/22,3.234278841,1.070778508,2.561448441
2022/11/23,3.20095931,1.070022782,2.55854949
2022/11/24,3.211919365,1.06805881,2.556164913
2022/11/25,3.230598714,1.067973912,2.557848784
2022/11/28,3.206700541,1.069356523,2.575618761
2022/11/29,3.149160356,1.066033276,2.558141454
2022/11/30,3.148668654,1.062793175,2.553994174
2022/12/1,3.104809725,1.069208507,2.585519417
2022/12/2,3.06812403,1.072634606,2.590293329
2022/12/5,3.106745991,1.076640645,2.599060144
2022/12/6,3.046990942,1.07855791,2.600065151
2022/12/7,3.030280861,1.075610073,2.585400608
2022/12/8,3.000951813,1.077806481,2.596129169
2022/12/9,2.980257022,1.078768509,2.605334307
2022/12/12,2.971076525,1.084705441,2.592112338
2022/12/13,2.951582117,1.083151164,2.596862205
2022/12/14,2.929799843,1.078711576,2.571963429
2022/12/15,2.893290933,1.078272534,2.549440677
2022/12/16,2.892725977,1.075642767,2.536343705
2022/12/19,2.902070235,1.075473512,2.530349651
2022/12/20,2.926281253,1.074207541,2.510339535
2022/12/21,2.871697144,1.078428092,2.536530839
2022/12/22,2.871303152,1.07677123,2.519133454
2022/12/23,2.864712798,1.081430867,2.537017849
2022/12/26,2.857441314,1.084161124,2.559161301
2022/12/27,2.843958115,1.079821245,2.576408525
2022/12/28,2.81297041,1.084648339,2.602148503
2022/12/29,2.874892665,1.080853053,2.615752509
2022/12/30,2.88800173,1.085478985,2.607871692
2023/1/2,2.867294479,1.086425223,2.617586393
2023/1/3,2.871651633,1.090867752,2.638537923
2023/1/4,2.845689173,1.088082996,2.633061513
2023/1/5,2.8389661,1.094128796,2.630334322
2023/1/6,2.845873984,1.087580699,2.632312922
2023/1/9,2.82776798,1.08557981,2.607855082
2023/1/10,2.847567309,1.084333098,2.606520455
2023/1/11,2.874042347,1.084593012,2.613179191
2023/1/12,2.831194951,1.082893659,2.648918875
2023/1/13,2.856695701,1.079032977,2.672989485
2023/1/16,2.837224705,1.076540089,2.652962702
2023/1/17,2.783457843,1.078500876,2.644240932
2023/1/18,2.775657274,1.080902765,2.623758451
2023/1/19,2.795063751,1.087612766,2.628240106
2023/1/20,2.792531832,1.088510239,2.660203809
2023/1/23,2.769691158,1.083971186,2.669687976
2023/1/24,2.808465111,1.080236582,2.650512765
2023/1/25,2.854929085,1.078074352,2.60601741
2023/1/26,2.879948338,1.078876682,2.629549556
2023/1/27,2.884512075,1.079840918,2.62820702
2023/1/30,2.869532165,1.087003311,2.63418418
2023/1/31,2.87459987,1.086898623,2.674451411
2023/2/1,2.901349446,1.081871095,2.672857874
2023/2/2,2.928533013,1.082234002,2.65528508
2023/2/3,2.881947491,1.086638611,2.661610174
2023/2/6,2.864815444,1.090275873,2.669057105
2023/2/7,2.877820719,1.085615894,2.671014241
2023/2/8,2.931393709,1.082195535,2.671343797
2023/2/9,2.926831948,1.082138212,2.649904208
2023/2/10,2.932718438,1.081537761,2.640602423
2023/2/13,2.944849281,1.083289495,2.632186787
2023/2/14,2.962009226,1.078735035,2.642141922
2023/2/15,3.054404611,1.07612957,2.635872722
2023/2/16,3.103892923,1.073292096,2.631384996
2023/2/17,3.087079016,1.070569426,2.676991468
2023/2/20,3.109027744,1.067430679,2.666311534
2023/2/21,3.136049639,1.067862078,2.655505065
2023/2/22,3.199410001,1.068438563,2.636016287
2023/2/23,3.22622838,1.067213427,2.643318875
2023/2/24,3.229892229,1.071416185,2.634029464
2023/2/27,3.252274965,1.064866957,2.637418158
2023/2/28,3.256605119,1.064311811,2.619990242
2023/3/1,3.272721098,1.064728123,2.624460614
2023/3/2,3.254660768,1.063546254,2.602590854
2023/3/3,3.219845479,1.06632733,2.618838848
2023/3/6,3.243194067,1.066937482,2.613938152
2023/3/7,3.222052139,1.067879765,2.629903381
2023/3/8,3.201016599,1.062544537,2.666030051
2023/3/9,3.210813277,1.062826051,2.700839122
2023/3/10,3.210110221,1.059812306,2.703304003
2023/3/13,3.188165132,1.058917131,2.69907233
2023/3/14,3.193114395,1.062971199,2.668803962
2023/3/15,3.189319499,1.06054678,2.668683208
2023/3/16,3.21602588,1.060290703,2.69869875
2023/3/17,3.209200794,1.064087425,2.673382077
2023/3/20,3.175297005,1.065276054,2.634238559
2023/3/21,3.215330113,1.064564847,2.641433252
2023/3/22,3.198233131,1.060343045,2.652675809
2023/3/23,3.23257432,1.056824089,2.68292266
2023/3/24,3.301532235,1.045380603,2.688402703
2023/3/27,3.303180995,1.046157232,2.707946123
2023/3/28,3.305293768,1.044069855,2.706098036
2023/3/29,3.338495102,1.041933473,2.678081699
2023/3/30,3.31584178,1.038785543,2.689971055
2023/3/31,3.325616047,1.041555976,2.685289232
2023/4/3,3.358372165,1.042061002,2.673898784
2023/4/4,3.386214125,1.039618032,2.685591151
2023/4/5,3.407484766,1.039283056,2.688075385
2023/4/6,3.470850704,1.037563668,2.713663867
2023/4/7,3.495262352,1.033655769,2.69666696
2023/4/10,3.472455217,1.033796621,2.666484359
2023/4/11,3.45051315,1.026948675,2.678200115
2023/4/12,3.387236237,1.027294728,2.678885825
2023/4/13,3.345604768,1.030520841,2.681652312
2023/4/14,3.319000503,1.030671957,2.681023256
2023/4/17,3.34642545,1.030170483,2.710777311
2023/4/18,3.31795078,1.026549732,2.716017665
2023/4/19,3.341371075,1.026814275,2.73456589
2023/4/20,3.345501587,1.028977318,2.721455115
2023/4/21,3.303303369,1.029389126,2.688575428
2023/4/24,3.264947355,1.027497045,2.707730185
2023/4/25,3.23370769,1.028064932,2.693654803
2023/4/26,3.326852868,1.028272538,2.70453674
2023/4/27,3.359103103,1.028945204,2.702692933
2023/4/28,3.387171018,1.031156322,2.720860113
2023/5/1,3.353040894,1.033992233,2.732555604
2023/5/2,3.36820244,1.032205468,2.727483411
2023/5/3,3.466279138,1.025194674,2.711077244
2023/5/4,3.502472961,1.026369377,2.72794151
2023/5/5,3.530212779,1.031944068,2.723525896
2023/5/8,3.569303769,1.033520549,2.697212065
2023/5/9,3.530130005,1.040110079,2.690842983
2023/5/10,3.51050406,1.04219329,2.693175324
2023/5/11,3.502859206,1.040054025,2.686068498
2023/5/12,3.466198734,1.045234636,2.679061364
2023/5/15,3.481772533,1.04145724,2.630741681
2023/5/16,3.405373907,1.041962132,2.608545152
2023/5/17,3.398113858,1.047848882,2.608783402
2023/5/18,3.398873006,1.049381977,2.589179215
2023/5/19,3.387303643,1.052355583,2.57540817
2023/5/22,3.40365909,1.055219435,2.592024404
2023/5/23,3.445448967,1.050229384,2.607921347
2023/5/24,3.476851828,1.051229456,2.606035285
2023/5/25,3.438545876,1.048904948,2.585652771
2023/5/26,3.430670316,1.053167428,2.589338878
2023/5/29,3.368949554,1.052936388,2.602754885
2023/5/30,3.335763593,1.050764091,2.613005823
2023/5/31,3.312892219,1.052215858,2.585058103
2023/6/1,3.354367317,1.050936215,2.593827734
2023/6/2,3.355103405,1.057397592,2.599793313
2023/6/5,3.340610956,1.055531169,2.56848857
2023/6/6,3.322106442,1.054588963,2.560001503
2023/6/7,3.294212589,1.05624176,2.554051012
2023/6/8,3.3199337,1.054873322,2.558668457
2023/6/9,3.330535665,1.053220294,2.554316865
2023/6/12,3.30520834,1.053163105,2.534370571
2023/6/13,3.347378633,1.052324674,2.540316739
2023/6/14,3.406671508,1.050037772,2.518644557
2023/6/15,3.395756348,1.051874663,2.497291959
2023/6/16,3.378623999,1.053062687,2.499464437
2023/6/19,3.404450682,1.053101755,2.473642123
2023/6/20,3.382511502,1.05077438,2.504151164
2023/6/21,3.350277247,1.052364129,2.503072619
2023/6/22,3.339660393,1.05746099,2.466911707
2023/6/23,3.316296414,1.058628265,2.481648574
2023/6/26,3.325204011,1.058788024,2.488821399
2023/6/27,3.363284742,1.063412064,2.472275556
2023/6/28,3.348183993,1.067882981,2.477315288
2023/6/29,3.343075726,1.068712441,2.502249884
2023/6/30,3.390021821,1.07057327,2.494930073
2023/7/3,3.406122726,1.072750313,2.490396674
2023/7/4,3.408836503,1.071438744,2.515057645
2023/7/5,3.353011419,1.071381585,2.47188573
2023/7/6,3.328353513,1.067990303,2.501053358
2023/7/7,3.304239099,1.064897491,2.509855655
2023/7/10,3.312960941,1.063493111,2.517823789
2023/7/11,3.348101912,1.065798059,2.50157651
2023/7/12,3.382120088,1.063072108,2.516751351
2023/7/13,3.403655007,1.065282463,2.538356476
2023/7/14,3.406852706,1.069640313,2.557220144
2023/7/17,3.34102598,1.072791911,2.571610191
2023/7/18,3.353298016,1.070800096,2.579245663
2023/7/19,3.325435162,1.075817312,2.584164356
2023/7/20,3.285411709,1.071300051,2.587212019
2023/7/21,3.35542213,1.063421184,2.585368346
2023/7/24,3.367518747,1.062425084,2.589681996
2023/7/25,3.386727273,1.063360584,2.595075261
2023/7/26,3.407379398,1.060994249,2.575776432
2023/7/27,3.400469919,1.0618116,2.56308831
2023/7/28,3.426617488,1.061613703,2.573287511
2023/7/31,3.462663775,1.062831577,2.581576101
2023/8/1,3.395542048,1.06634043,2.627641485
2023/8/2,3.34110915,1.065268284,2.62666795
2023/8/3,3.340825676,1.073054759,2.637081544
2023/8/4,3.336138697,1.07629546,2.650109858
2023/8/7,3.350851811,1.067440048,2.622893564
2023/8/8,3.346013931,1.071765107,2.630501748
2023/8/9,3.332190025,1.072273552,2.601560259
2023/8/10,3.408129818,1.067106725,2.591457845
2023/8/11,3.46028374,1.064501682,2.589211221
2023/8/14,3.463110986,1.061630641,2.603171933
2023/8/15,3.479304612,1.068742079,2.627048559
2023/8/16,3.439029724,1.069264681,2.617525812
2023/8/17,3.455390493,1.072796277,2.626185037
2023/8/18,3.471543978,1.075932963,2.661581796
2023/8/21,3.482788273,1.075688016,2.651863108
2023/8/22,3.456773446,1.072368749,2.630566546
2023/8/23,3.443299394,1.076053343,2.630413188
2023/8/24,3.419854127,1.074885825,2.603488017
2023/8/25,3.360671503,1.080927844,2.628674521
2023/8/28,3.333654625,1.077277373,2.625573837
2023/8/29,3.335504058,1.078476257,2.640372221
